S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
55,2026-06-15,824.10,847.00,824.10,830.00,-0.6,635.00,"527,191.50"
56,2026-06-12,844.00,844.00,824.10,835.00,0.82,"1,750.00","1,447,134.30"
57,2026-06-11,844.00,844.00,828.20,828.20,-0.58,418.00,"349,163.40"
58,2026-06-10,857.00,857.00,810.00,833.00,-0.83,"1,599.00","1,323,324.80"
59,2026-06-09,822.00,840.00,820.00,840.00,0.61,"4,820.00","3,978,026.90"
60,2026-06-08,831.00,844.00,829.00,834.90,0.23,"1,877.00","1,560,314.70"
61,2026-06-05,838.00,841.00,831.20,833.00,-0.6,"1,949.00","1,624,133.00"
62,2026-06-04,840.00,845.00,836.00,838.00,-0.12,"2,087.00","1,752,309.00"
63,2026-06-03,855.00,855.00,829.40,839.00,0.96,"2,119.00","1,767,840.20"
64,2026-06-02,855.00,855.00,821.00,831.00,-1.65,"1,650.00","1,374,775.10"
65,2026-06-01,849.00,849.00,835.00,844.90,-0.01,384.00,"321,911.00"
66,2026-05-27,840.00,845.00,833.20,845.00,-0.12,"2,676.00","2,247,694.00"
67,2026-05-26,855.00,855.00,835.00,846.00,0.36,"1,332.00","1,117,108.10"
68,2026-05-25,838.00,854.00,838.00,843.00,0.6,"1,634.00","1,379,180.70"
69,2026-05-22,855.00,855.00,834.10,838.00,0.04,"4,156.00","3,473,509.80"
70,2026-05-21,830.20,840.00,830.20,837.70,-0.51,553.00,"462,112.10"
71,2026-05-20,834.90,842.00,830.20,842.00,0.85,"1,656.00","1,383,485.10"
72,2026-05-19,840.00,840.00,830.50,834.90,-0.49,902.00,"749,642.70"
73,2026-05-18,826.00,844.90,826.00,839.00,-0.71,523.00,"436,436.40"
74,2026-05-15,858.00,858.00,832.50,845.00,0.24,"1,216.00","1,015,800.20"
75,2026-05-14,848.00,849.70,825.00,843.00,-0.59,901.00,"748,938.90"
76,2026-05-13,869.90,869.90,836.00,848.00,0.36,523.00,"440,944.00"
77,2026-05-12,874.00,874.00,839.00,845.00,-0.59,"1,324.00","1,117,029.00"
78,2026-05-11,830.10,890.00,830.10,850.00,1.19,"2,511.00","2,149,720.50"
79,2026-05-08,835.00,847.00,830.00,840.00,0.0,"1,360.00","1,137,926.40"
80,2026-05-07,829.10,843.00,829.00,840.00,0.38,388.00,"323,390.60"
81,2026-05-06,849.00,849.00,825.00,836.80,-0.14,"1,904.00","1,584,216.10"
82,2026-05-05,846.00,846.00,825.00,838.00,1.09,"1,976.00","1,650,323.70"
83,2026-05-04,869.00,869.00,825.50,829.00,-1.88,"2,336.00","1,937,002.30"
84,2026-04-30,838.00,848.90,825.40,844.90,0.82,674.00,"561,859.40"
85,2026-04-29,846.30,859.00,821.10,838.00,-0.98,"3,412.00","2,849,303.80"
86,2026-04-28,847.10,892.00,846.00,846.30,-0.09,"3,205.00","2,722,413.90"
87,2026-04-27,853.00,862.00,840.00,847.10,-0.69,"2,547.00","2,164,910.70"
88,2026-04-24,871.00,871.00,833.70,853.00,-0.23,"2,807.00","2,365,268.40"
89,2026-04-23,887.00,887.00,847.50,855.00,-1.16,441.00,"377,417.10"
90,2026-04-22,846.00,883.00,821.00,865.00,-0.8,"3,662.00","3,111,120.20"
91,2026-04-21,899.00,899.00,858.00,872.00,-1.25,"1,095.00","948,968.70"
92,2026-04-20,850.30,900.00,850.30,883.00,0.91,"1,780.00","1,526,500.40"
93,2026-04-17,855.00,882.00,855.00,875.00,0.57,"1,361.00","1,178,784.50"
94,2026-04-16,885.00,885.00,863.00,870.00,-0.11,"2,559.00","2,220,678.80"
95,2026-04-15,876.00,889.00,870.00,871.00,1.28,"1,621.00","1,418,512.10"
96,2026-04-13,870.10,875.00,855.00,860.00,-2.15,"3,757.00","3,241,376.90"
97,2026-04-10,893.00,893.00,865.00,878.90,-0.01,"3,127.00","2,729,200.50"
98,2026-04-09,889.00,889.00,860.00,879.00,0.6,"2,971.00","2,598,580.90"
99,2026-04-08,874.00,877.20,862.00,873.80,1.6,"4,601.00","3,996,316.40"
100,2026-04-07,880.00,880.00,855.10,860.00,-0.46,"1,825.00","1,574,113.90"
101,2026-04-06,856.80,872.00,838.00,864.00,2.86,"6,501.00","5,538,724.30"
102,2026-04-05,889.00,889.00,840.00,840.00,-3.66,"9,840.00","8,397,914.80"
103,2026-04-02,860.00,878.00,856.00,871.90,1.0,"2,728.00","2,368,951.50"
104,2026-04-01,873.00,900.00,861.30,863.30,-3.0,"8,570.00","7,451,661.90"
105,2026-03-31,885.00,896.00,857.50,890.00,0.56,"8,089.00","7,065,745.20"
106,2026-03-30,881.10,895.00,881.10,885.00,-1.45,"5,403.00","4,792,240.90"
107,2026-03-29,931.20,931.20,898.00,898.00,-1.64,"9,224.00","8,328,983.70"
