S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
75,2025-05-07,"1,118.90","1,118.90","1,118.90","1,118.30",0.1,27.00,"30,209.10"
76,2025-05-06,"1,117.30","1,117.30","1,117.30","1,117.20",0.06,27.00,"30,166.90"
77,2025-05-04,"1,116.20","1,116.20","1,116.20","1,116.50",0.03,5.00,"5,582.50"
78,2025-04-30,"1,116.50","1,116.50","1,116.50","1,116.20",-0.03,3.00,"3,348.60"
79,2025-04-29,"1,116.50","1,116.50","1,116.50","1,116.50",-0.03,25.00,"27,912.50"
80,2025-04-27,"1,110.30","1,110.30","1,110.30","1,116.82",0.59,5.00,"5,584.10"
81,2025-04-20,"1,110.30","1,110.30","1,110.30","1,110.30",-1.93,25.00,"27,757.50"
82,2025-04-17,"1,132.20","1,132.20","1,132.20","1,132.20",2.0,100.00,"113,220.00"
83,2025-04-15,"1,101.10","1,110.00","1,101.00","1,110.00",0.0,277.00,"305,880.50"
84,2025-04-10,"1,110.00","1,110.00","1,110.00","1,110.00",1.22,50.00,"55,500.00"
85,2025-04-08,"1,096.60","1,096.60","1,096.60","1,096.60",-0.13,25.00,"27,415.00"
86,2025-04-03,"1,094.00","1,094.00","1,094.00","1,098.00",0.37,4.00,"4,392.00"
87,2025-04-02,"1,094.00","1,094.00","1,094.00","1,094.00",0.14,25.00,"27,350.00"
88,2025-04-01,"1,099.10","1,099.10","1,099.10","1,092.50",-0.6,4.00,"4,370.00"
89,2025-03-25,"1,119.20","1,119.20","1,119.20","1,099.10",-1.8,8.00,"8,786.20"
90,2025-03-17,"1,119.20","1,119.20","1,119.20","1,119.20",-2.0,3.00,"3,357.60"
91,2025-02-27,"1,142.00","1,142.00","1,142.00","1,142.00",-1.92,15.00,"17,130.00"
92,2025-02-20,"1,164.30","1,164.30","1,164.30","1,164.30",0.0,19.00,"22,121.70"
93,2025-02-18,"1,164.30","1,164.30","1,164.30","1,164.30",0.0,25.00,"29,107.50"
94,2025-02-16,"1,164.30","1,164.30","1,164.30","1,164.30",-1.99,106.00,"123,415.80"
95,2025-01-13,"1,176.00","1,187.90","1,176.00","1,187.90",-1.0,"50,210.00","59,049,459.00"
96,2024-11-20,"1,195.00","1,195.00","1,195.00","1,199.00",1.69,15.00,"17,949.50"
97,2024-11-19,"1,180.00","1,180.00","1,180.00","1,180.00",0.85,45.00,"53,100.00"
98,2024-11-14,"1,100.00","1,170.00","1,100.00","1,170.00",6.85,"10,030.00","11,732,236.00"
99,2024-11-10,"1,095.00","1,095.00","1,095.00","1,095.00",0.0,50.00,"54,750.00"
100,2024-10-29,"1,095.00","1,095.00","1,095.00","1,095.00",1.3,25.00,"27,375.00"
101,2024-10-27,"1,081.10","1,081.10","1,081.00","1,081.00",-1.73,25.00,"27,026.50"
102,2024-10-24,"1,100.00","1,100.00","1,100.00","1,100.00",0.0,30.00,"33,000.00"
103,2024-10-23,"1,100.00","1,100.00","1,100.00","1,100.00",0.0,25.00,"27,500.00"
104,2024-10-20,"1,100.00","1,100.00","1,100.00","1,100.00",0.0,50.00,"55,000.00"
105,2024-10-16,"1,100.00","1,100.00","1,100.00","1,100.00",0.0,50.00,"55,000.00"
106,2024-10-07,"1,100.00","1,100.00","1,100.00","1,100.00",-0.9,25.00,"27,500.00"
107,2024-10-01,"1,110.00","1,110.00","1,110.00","1,110.00",-0.8,75.00,"83,250.00"
108,2024-09-29,"1,119.00","1,119.00","1,119.00","1,119.00",-0.04,25.00,"27,975.00"
109,2024-09-26,"1,119.40","1,119.40","1,119.40","1,119.40",2.0,100.00,"111,940.00"
110,2024-09-23,"1,097.50","1,097.50","1,097.50","1,097.50",2.0,100.00,"109,750.00"
111,2024-09-15,"1,076.00","1,076.00","1,076.00","1,076.00",-1.65,25.00,"26,900.00"
112,2024-09-09,"1,094.00","1,094.00","1,094.00","1,094.00",1.48,400.00,"437,600.00"
113,2024-09-08,"1,075.00","1,078.00","1,075.00","1,078.00",0.84,40.00,"43,075.00"
114,2024-09-05,"1,069.00","1,069.00","1,069.00","1,069.00",0.09,40.00,"42,760.00"
115,2024-09-04,"1,068.00","1,068.00","1,068.00","1,068.00",0.09,25.00,"26,700.00"
116,2024-09-03,"1,066.00","1,067.00","1,066.00","1,067.00",0.09,50.00,"53,325.00"
117,2024-09-02,"1,065.00","1,066.00","1,065.00","1,066.00",0.28,150.00,"159,800.00"
118,2024-09-01,"1,062.00","1,063.00","1,062.00","1,063.00",-1.22,85.00,"90,330.00"
119,2024-08-29,"1,076.10","1,076.10","1,076.10","1,076.10",2.0,25.00,"26,902.50"
120,2024-08-27,"1,055.00","1,055.00","1,055.00","1,055.00",0.19,210.00,"221,550.00"
121,2024-08-25,"1,112.00","1,112.00","1,051.00","1,053.00",-7.19,105.00,"111,635.00"
122,2024-08-22,"1,157.70","1,157.70","1,134.60","1,134.60",-3.95,20.00,"22,923.00"
123,2024-08-18,"1,181.30","1,181.30","1,181.30","1,181.30",-2.0,100.00,"118,130.00"
124,2024-07-28,"1,205.40","1,205.40","1,205.40","1,205.40",1.21,10.00,"12,054.00"
125,2024-07-15,"1,191.00","1,191.00","1,191.00","1,191.00",-1.98,35.00,"42,075.00"
126,2024-06-04,"1,215.00","1,215.00","1,215.00","1,215.00",-0.02,15.00,"18,225.00"
127,2024-06-03,"1,215.20","1,215.20","1,215.20","1,215.20",-2.0,70.00,"85,064.00"
128,2024-06-02,"1,230.00","1,230.00","1,230.00","1,230.00",-0.81,25.00,"30,800.00"
129,2024-05-13,"1,240.00","1,240.00","1,240.00","1,240.00",-0.8,10.00,"12,400.00"
130,2024-04-09,"1,250.00","1,250.00","1,250.00","1,250.00",-0.17,10.00,"12,500.00"
131,2023-12-19,995.00,995.00,990.00,990.00,0.0,"49,400.00","49,106,000.00"
132,2023-08-15,"1,076.00","1,076.00","1,076.00","1,076.00",0.0,"5,465.00","5,880,340.00"
133,2023-07-16,"1,180.00","1,252.10","1,180.00","1,252.10",8.06,125.00,"149,933.00"
134,2023-07-13,"1,158.70","1,158.70","1,158.70","1,158.70",2.0,10.00,"11,587.00"
135,2023-07-10,"1,091.90","1,136.00","1,091.90","1,136.00",1.97,575.00,"630,097.50"
136,2023-07-09,"1,114.00","1,114.00","1,114.00","1,114.00",2.0,25.00,"27,850.00"
137,2023-07-02,"1,070.80","1,092.20","1,070.80","1,092.20",4.03,50.00,"54,075.00"
138,2023-06-18,"1,004.00","1,049.90","1,004.00","1,049.90",4.02,390.00,"397,581.00"
139,2023-06-12,989.60,"1,009.30",989.60,"1,009.30",4.03,40.00,"39,781.00"
140,2023-05-21,990.00,990.00,970.20,970.20,-3.94,40.00,"39,303.00"
141,2023-04-26,"1,010.00","1,010.00","1,010.00","1,010.00",0.0,25.00,"25,250.00"
142,2023-04-24,"1,010.00","1,010.00","1,010.00","1,010.00",0.0,100.00,"101,000.00"
143,2023-04-13,"1,010.00","1,010.00","1,010.00","1,010.00",0.0,50.00,"50,500.00"
144,2023-04-06,"1,030.00","1,030.00","1,010.00","1,010.00",-3.6,100.00,"101,200.00"
145,2023-03-01,"1,047.70","1,047.70","1,047.70","1,047.70",-1.99,25.00,"26,192.50"
146,2022-05-18,"1,069.00","1,069.00","1,069.00","1,069.00",-0.65,25.00,"26,725.00"
147,2022-01-12,"1,076.00","1,076.00","1,076.00","1,076.00",0.0,50.00,"53,800.00"
148,2022-01-11,"1,076.00","1,076.00","1,076.00","1,076.00",1.99,551.00,"592,876.00"
149,2022-01-09,"1,050.00","1,055.00","1,050.00","1,055.00",1.44,90.00,"94,650.00"
150,2022-01-06,"1,056.50","1,056.50","1,040.00","1,040.00",-3.53,90.00,"94,425.00"
151,2022-01-05,"1,078.00","1,078.00","1,078.00","1,078.00",-2.0,500.00,"539,000.00"
152,2021-09-26,"1,100.00","1,100.00","1,100.00","1,100.00",-1.97,25.00,"27,500.00"
153,2021-08-11,"1,122.10","1,122.10","1,122.10","1,122.10",-2.0,10.00,"11,221.00"
154,2021-07-13,"1,120.00","1,145.00","1,120.00","1,145.00",4.0,390.00,"440,025.00"
155,2021-07-12,"1,080.00","1,101.00","1,080.00","1,101.00",3.87,70.00,"76,020.00"
156,2021-07-11,"1,060.00","1,060.00","1,060.00","1,060.00",-1.85,125.00,"132,500.00"
157,2021-07-08,"1,080.00","1,080.00","1,080.00","1,080.00",0.0,35.00,"37,800.00"
158,2021-06-22,"1,080.00","1,080.00","1,075.00","1,080.00",0.0,350.00,"377,500.00"
159,2021-06-21,"1,062.00","1,080.00","1,062.00","1,080.00",3.65,55.00,"58,950.00"
160,2021-06-20,"1,043.00","1,043.00","1,042.00","1,042.00",-1.7,50.00,"52,125.00"
161,2021-06-15,"1,060.00","1,060.00","1,060.00","1,060.00",-0.19,25.00,"26,500.00"
162,2021-06-10,"1,062.00","1,062.00","1,062.00","1,062.00",-1.21,25.00,"26,550.00"
163,2021-06-09,"1,075.00","1,075.00","1,075.00","1,075.00",-1.65,25.00,"26,875.00"
164,2021-06-07,"1,060.00","1,093.00","1,060.00","1,093.00",1.96,300.00,"323,675.00"
165,2021-06-03,"1,072.00","1,072.00","1,072.00","1,072.00",2.0,25.00,"26,800.00"
166,2021-06-02,"1,051.00","1,051.00","1,051.00","1,051.00",-1.78,25.00,"26,275.00"
167,2021-06-01,"1,060.00","1,070.00","1,060.00","1,070.00",0.94,75.00,"79,875.00"
168,2021-05-31,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
169,2021-05-27,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
170,2021-05-25,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
171,2021-05-24,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
172,2021-05-23,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
173,2021-05-20,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,100.00,"106,000.00"
174,2021-05-18,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,50.00,"53,000.00"
175,2021-05-17,"1,060.00","1,060.00","1,060.00","1,060.00",-1.94,20.00,"21,200.00"
176,2021-05-11,"1,080.00","1,081.00","1,080.00","1,081.00",1.98,100.00,"108,070.00"
177,2021-05-10,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
178,2021-05-09,"1,060.00","1,060.00","1,060.00","1,060.00",1.34,25.00,"26,500.00"
179,2021-05-05,"1,046.00","1,046.00","1,046.00","1,046.00",-0.48,25.00,"26,150.00"
180,2021-05-04,"1,051.00","1,051.00","1,051.00","1,051.00",-0.85,25.00,"26,275.00"
181,2021-05-02,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,75.00,"79,500.00"
