S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
57,2026-04-06,"1,050.60","1,070.00","1,050.50","1,056.00",0.32,162.00,"170,785.10"
58,2026-04-05,"1,052.60","1,052.60","1,052.60","1,052.60",-0.23,26.00,"27,367.60"
59,2026-04-02,"1,051.50","1,055.00","1,051.50","1,055.00",-0.7,150.00,"158,102.50"
60,2026-03-29,"1,062.40","1,062.40","1,062.40","1,062.40",-1.92,25.00,"26,560.00"
61,2026-03-26,"1,062.00","1,083.20","1,062.00","1,083.20",1.99,65.00,"69,878.00"
62,2026-03-25,"1,078.00","1,078.00","1,062.10","1,062.10",-3.45,50.00,"53,502.50"
63,2026-03-24,"1,080.00","1,100.00","1,080.00","1,100.00",-0.18,50.00,"54,800.00"
64,2026-03-23,"1,102.00","1,102.00","1,102.00","1,102.00",0.0,25.00,"27,550.00"
65,2026-03-22,"1,100.00","1,102.00","1,090.00","1,102.00",-0.27,901.00,"991,501.00"
66,2026-03-19,"1,073.70","1,105.00","1,073.70","1,105.00",0.92,475.00,"523,770.00"
67,2026-03-17,"1,094.90","1,094.90","1,094.90","1,094.90",-0.01,25.00,"27,372.50"
68,2026-03-16,"1,095.00","1,095.00","1,095.00","1,095.00",0.37,25.00,"27,375.00"
69,2026-03-15,"1,063.10","1,091.00","1,063.10","1,091.00",1.94,475.00,"517,102.50"
70,2026-03-12,"1,063.00","1,084.00","1,063.00","1,070.20",0.68,146.00,"157,394.00"
71,2026-03-11,"1,061.00","1,063.00","1,061.00","1,063.00",-0.19,100.00,"106,200.00"
72,2026-03-10,"1,073.00","1,073.00","1,065.00","1,065.00",-0.93,86.00,"91,990.00"
73,2026-03-03,"1,075.00","1,075.00","1,075.00","1,075.00",-1.96,25.00,"26,875.00"
74,2026-03-01,"1,096.50","1,096.50","1,096.50","1,096.50",2.0,"1,452.00","1,592,118.00"
75,2026-02-26,"1,075.00","1,075.00","1,075.00","1,075.00",-0.46,30.00,"32,250.00"
76,2026-02-25,"1,080.00","1,080.00","1,080.00","1,080.00",0.0,100.00,"108,000.00"
77,2026-02-24,"1,075.00","1,080.00","1,075.00","1,080.00",0.47,725.00,"782,000.00"
78,2026-02-23,"1,075.00","1,075.00","1,075.00","1,075.00",-0.09,50.00,"53,750.00"
79,2026-02-17,"1,070.00","1,076.00","1,066.00","1,076.00",1.02,200.00,"214,150.00"
80,2026-02-16,"1,062.00","1,065.10","1,062.00","1,065.10",-0.75,191.00,"203,152.00"
81,2026-02-12,"1,073.10","1,073.10","1,073.10","1,073.10",0.0,100.00,"107,310.00"
82,2026-02-11,"1,073.10","1,073.10","1,073.10","1,073.10",-1.82,30.00,"32,193.00"
83,2026-02-09,"1,093.00","1,093.00","1,093.00","1,093.00",0.0,26.00,"28,418.00"
84,2026-02-08,"1,093.00","1,093.00","1,093.00","1,093.00",-0.09,"1,161.00","1,268,973.00"
85,2026-02-03,"1,085.00","1,085.00","1,085.00","1,094.00",0.83,1.00,"1,094.00"
86,2026-02-02,"1,085.00","1,085.00","1,085.00","1,085.00",0.46,200.00,"217,000.00"
87,2026-02-01,"1,092.00","1,092.00","1,080.00","1,080.00",-1.1,125.00,"135,000.00"
88,2026-01-28,"1,071.00","1,071.00","1,071.00","1,092.00",1.96,26.00,"27,867.00"
89,2026-01-27,"1,060.00","1,075.00","1,060.00","1,071.00",1.38,275.00,"295,050.00"
90,2026-01-25,"1,056.40","1,056.40","1,056.40","1,056.40",-0.81,25.00,"26,410.00"
91,2026-01-22,"1,059.00","1,065.00","1,059.00","1,065.00",0.66,50.00,"53,100.00"
92,2026-01-21,"1,058.00","1,058.00","1,058.00","1,058.00",-1.5,25.00,"26,450.00"
93,2026-01-18,"1,080.10","1,080.10","1,074.10","1,074.10",-2.53,75.00,"80,857.50"
94,2026-01-14,"1,102.00","1,102.00","1,102.00","1,102.00",-1.96,25.00,"27,550.00"
95,2026-01-13,"1,105.00","1,124.00","1,105.00","1,124.00",1.72,475.00,"533,425.00"
96,2026-01-08,"1,084.00","1,105.00","1,084.00","1,105.00",2.1,150.00,"164,700.00"
97,2026-01-07,"1,082.30","1,082.30","1,082.30","1,082.30",-1.79,25.00,"27,057.50"
98,2026-01-04,"1,102.00","1,102.00","1,102.00","1,102.00",-1.78,50.00,"55,100.00"
99,2025-12-31,"1,122.00","1,122.00","1,122.00","1,122.00",1.07,576.00,"646,272.00"
100,2025-12-29,"1,110.10","1,110.10","1,110.10","1,110.10",0.83,50.00,"55,505.00"
101,2025-12-28,"1,110.00","1,110.00","1,101.00","1,101.00",0.64,75.00,"82,800.00"
102,2025-12-24,"1,094.00","1,094.00","1,094.00","1,094.00",-1.45,25.00,"27,350.00"
103,2025-12-22,"1,110.00","1,112.00","1,110.00","1,110.10",0.74,260.00,"288,777.50"
104,2025-12-21,"1,090.00","1,124.00","1,090.00","1,102.00",1.46,"1,078.00","1,205,597.00"
105,2025-12-18,"1,086.00","1,086.10","1,086.00","1,086.10",-1.84,50.00,"54,302.50"
106,2025-12-16,"1,104.00","1,106.50","1,104.00","1,106.50",1.98,215.00,"237,597.50"
107,2025-12-15,"1,083.00","1,085.00","1,083.00","1,085.00",-1.81,53.00,"57,455.00"
108,2025-12-14,"1,149.50","1,149.50","1,105.00","1,105.00",-3.87,54.00,"60,395.60"
109,2025-12-11,"1,084.00","1,149.50","1,084.00","1,149.50",6.04,510.00,"576,670.00"
110,2025-12-10,"1,084.00","1,090.00","1,084.00","1,084.00",-1.9,125.00,"135,650.00"
111,2025-12-09,"1,140.00","1,150.00","1,105.00","1,105.00",-1.5,460.00,"527,300.00"
112,2025-12-08,"1,099.00","1,121.80","1,099.00","1,121.80",1.98,210.00,"232,163.00"
113,2025-12-07,"1,099.00","1,100.00","1,099.00","1,100.00",0.0,50.00,"54,975.00"
114,2025-12-03,"1,100.00","1,100.00","1,100.00","1,100.00",1.76,75.00,"82,500.00"
115,2025-12-02,"1,086.00","1,086.00","1,081.00","1,081.00",-1.73,75.00,"81,200.00"
116,2025-12-01,"1,088.10","1,100.00","1,088.10","1,100.00",-0.18,50.00,"54,702.50"
