S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
45,2025-04-07,"1,184.40","1,184.40","1,184.40","1,184.40",0.0,299.0,"354,135.60"
46,2025-04-03,"1,161.20","1,161.20","1,161.20","1,184.40",2.0,12.0,"14,212.60"
47,2025-04-01,"1,138.50","1,138.50","1,138.50","1,161.20",1.99,3.0,"3,483.60"
48,2025-03-30,"1,117.00","1,117.00","1,117.00","1,138.50",1.65,26.0,"29,061.10"
49,2025-03-26,"1,112.60","1,120.00","1,112.60","1,120.00",0.67,24.0,"26,865.20"
50,2025-03-24,"1,113.90","1,113.90","1,113.90","1,112.60",-0.12,2.0,"2,225.20"
51,2025-03-20,"1,113.60","1,113.60","1,113.60","1,113.90",0.03,2.0,"2,227.80"
52,2025-03-19,"1,113.59","1,113.59","1,113.59","1,113.59",-0.22,1.0,"1,113.60"
53,2025-03-18,"1,116.10","1,116.10","1,116.10","1,116.10",0.01,9.0,"1,064.40"
54,2025-03-17,"1,116.00","1,116.00","1,116.00","1,116.00",0.09,18.0,"20,079.50"
55,2025-03-12,"1,115.00","1,148.00","1,115.00","1,115.00",-2.87,9.0,"10,115.80"
56,2025-02-23,"1,148.00","1,148.00","1,148.00","1,148.00",2.5,25.0,"28,694.40"
57,2025-02-18,"1,120.00","1,120.00","1,120.00","1,120.00",-1.1,25.0,"28,000.00"
58,2025-02-06,"1,132.40","1,132.40","1,132.40","1,132.40",-2.0,100.0,"113,240.00"
59,2025-02-04,"1,155.50","1,155.50","1,155.50","1,155.50",-1.99,60.0,"69,330.00"
60,2025-01-19,"1,179.00","1,179.00","1,179.00","1,179.00",-2.0,20.0,"23,580.00"
61,2025-01-05,"1,203.00","1,203.00","1,203.00","1,203.00",0.03,5.0,"6,015.00"
62,2024-12-23,"1,202.50","1,202.60","1,202.50","1,202.60",6.05,65.0,"77,817.50"
63,2024-12-18,"1,134.00","1,134.00","1,134.00","1,134.00",-0.1,30.0,"34,020.00"
64,2024-12-16,"1,135.10","1,135.10","1,135.10","1,135.10",-0.43,60.0,"68,106.00"
65,2024-11-26,"1,161.00","1,161.00","1,140.00","1,140.00",-3.72,50.0,"57,420.00"
66,2024-10-29,"1,178.00","1,184.00","1,178.00","1,184.00",1.98,40.0,"47,230.00"
67,2024-10-16,"1,161.00","1,161.00","1,161.00","1,161.00",0.96,65.0,"75,465.00"
68,2024-10-02,"1,146.00","1,150.00","1,146.00","1,150.00",1.07,100.0,"114,940.00"
69,2024-09-30,"1,128.00","1,161.00","1,128.00","1,137.80",2.88,305.0,"353,207.00"
70,2024-09-29,"1,106.00","1,106.00","1,106.00","1,106.00",-1.69,50.0,"55,300.00"
71,2024-09-26,"1,125.00","1,125.00","1,125.00","1,125.00",0.0,25.0,"28,125.00"
72,2024-09-25,"1,103.60","1,125.00","1,103.60","1,125.00",1.94,250.0,"279,863.50"
73,2024-09-24,"1,103.00","1,103.60","1,103.00","1,103.60",2.0,278.0,"306,649.00"
74,2024-09-22,"1,082.00","1,082.00","1,082.00","1,082.00",0.0,25.0,"27,050.00"
75,2024-09-15,"1,061.00","1,082.00","1,061.00","1,082.00",2.94,150.0,"160,132.50"
76,2024-09-10,"1,055.00","1,055.00","1,051.00","1,051.10",0.96,175.0,"184,330.00"
77,2024-09-08,"1,041.10","1,041.10","1,041.10","1,041.10",-0.18,25.0,"26,027.50"
78,2024-08-27,"1,050.00","1,050.00","1,043.00","1,043.00",0.29,125.0,"130,725.00"
79,2024-08-21,"1,040.00","1,040.00","1,040.00","1,040.00",-0.01,25.0,"26,000.00"
80,2024-08-15,"1,037.00","1,040.10","1,037.00","1,040.10",0.01,50.0,"51,927.50"
81,2024-08-14,"1,033.30","1,040.00","1,033.30","1,040.00",0.67,50.0,"51,832.50"
82,2024-08-11,"1,033.10","1,033.10","1,033.10","1,033.10",0.01,25.0,"25,827.50"
83,2024-08-07,"1,033.00","1,033.00","1,033.00","1,033.00",0.18,25.0,"25,825.00"
84,2024-08-05,"1,035.00","1,035.00","1,035.00","1,035.00",0.0,50.0,"51,730.50"
85,2024-07-29,"1,021.10","1,041.50","1,021.10","1,035.00",1.74,100.0,"103,315.00"
86,2024-07-22,"1,038.00","1,038.00","1,017.30","1,017.30",-3.89,75.0,"77,332.50"
87,2024-07-11,"1,058.50","1,058.50","1,058.50","1,058.50",0.42,25.0,"26,462.50"
88,2024-07-08,"1,054.10","1,054.10","1,054.10","1,054.10",0.39,25.0,"26,352.50"
89,2024-07-07,"1,056.50","1,056.50","1,050.00","1,050.00",-2.6,50.0,"52,662.50"
90,2024-07-04,"1,100.00","1,100.00","1,078.00","1,078.00",-3.75,50.0,"54,450.00"
91,2024-07-01,"1,120.00","1,120.00","1,120.00","1,120.00",7.07,85.0,"94,705.00"
92,2024-06-26,"1,046.00","1,046.00","1,046.00","1,046.00",-0.38,25.0,"26,150.00"
93,2024-06-25,"1,000.00","1,050.50","1,000.00","1,050.00",5.0,150.0,"156,234.00"
