S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
130,2024-03-14,903.00,921.00,903.00,921.00,2.33,55.0,"50,115.00"
131,2024-03-07,900.00,900.00,900.00,900.00,1.36,25.0,"22,500.00"
132,2024-03-05,887.90,887.90,887.90,887.90,-2.0,25.0,"22,197.50"
133,2024-02-29,906.00,906.00,906.00,906.00,0.67,25.0,"22,650.00"
134,2024-02-27,900.00,900.00,900.00,900.00,0.0,48.0,"43,200.00"
135,2024-02-25,898.30,900.00,898.30,900.00,2.19,20.0,"17,983.00"
136,2024-02-21,880.70,880.70,880.70,880.70,4.03,15.0,"13,124.50"
137,2024-02-20,846.60,846.60,846.60,846.60,2.0,30.0,"25,398.00"
138,2024-01-30,830.00,830.00,830.00,830.00,1.99,100.0,"83,000.00"
139,2024-01-29,813.80,813.80,813.80,813.80,1.99,25.0,"20,345.00"
140,2024-01-07,782.30,797.90,782.30,797.90,4.03,25.0,"19,791.50"
141,2023-11-22,767.00,767.00,767.00,767.00,-0.39,25.0,"19,175.00"
142,2023-10-31,770.00,770.00,770.00,770.00,-0.28,25.0,"19,250.00"
143,2023-10-01,772.20,772.20,772.20,772.20,0.01,25.0,"19,305.00"
144,2023-09-27,772.10,772.10,772.10,772.10,-1.71,25.0,"19,302.50"
145,2023-09-26,785.50,785.50,785.50,785.50,2.0,25.0,"19,637.50"
146,2023-09-18,770.10,770.10,770.10,770.10,-0.04,25.0,"19,252.50"
147,2023-09-10,770.40,770.40,770.40,770.40,0.01,25.0,"19,260.00"
148,2023-08-27,770.30,770.30,770.30,770.30,-2.0,25.0,"19,257.50"
149,2023-08-06,786.00,786.00,786.00,786.00,0.0,55.0,"43,230.00"
150,2023-07-31,790.00,790.00,786.00,786.00,-2.0,140.0,"110,440.00"
151,2023-07-24,802.00,802.00,802.00,802.00,-1.96,50.0,"40,100.00"
152,2023-07-16,818.00,818.00,818.00,818.00,2.0,25.0,"20,450.00"
153,2023-07-12,820.00,820.00,802.00,802.00,-1.72,275.0,"222,940.00"
154,2023-07-09,799.00,816.00,799.00,816.00,1.87,146.0,"117,404.00"
155,2023-07-05,801.00,801.00,801.00,801.00,-1.22,25.0,"20,025.00"
156,2023-07-04,808.50,810.90,808.50,810.90,2.0,110.0,"89,065.00"
157,2023-07-03,797.00,797.00,795.00,795.00,0.0,75.0,"59,679.00"
158,2023-07-02,795.50,795.50,795.00,795.00,1.92,50.0,"39,762.50"
159,2023-06-28,780.00,780.00,780.00,780.00,0.09,125.0,"97,500.00"
160,2023-06-14,779.30,779.30,779.30,779.30,1.99,15.0,"11,689.50"
161,2023-06-11,764.20,764.20,764.10,764.10,1.07,175.0,"133,720.20"
162,2023-06-05,756.00,756.00,756.00,756.00,-0.74,25.0,"18,900.00"
163,2023-05-28,761.40,761.60,761.40,761.60,-0.3,25.0,"19,037.00"
164,2023-05-23,763.90,763.90,763.90,763.90,-1.65,25.0,"19,097.50"
165,2023-05-15,776.70,776.70,776.70,776.70,2.0,10.0,"7,767.00"
166,2023-05-10,762.10,762.10,761.50,761.50,-1.39,100.0,"76,194.30"
167,2023-05-09,772.20,772.20,772.20,772.20,1.99,10.0,"7,722.00"
168,2023-05-03,757.10,757.10,757.10,757.10,-1.68,10.0,"7,571.00"
169,2023-04-27,770.00,770.00,770.00,770.00,1.99,10.0,"7,700.00"
170,2023-04-26,755.00,755.00,755.00,755.00,-0.49,25.0,"18,875.00"
171,2023-04-25,758.70,758.70,758.70,758.70,-1.81,20.0,"15,174.00"
172,2023-04-23,772.70,772.70,772.70,772.70,1.99,50.0,"38,635.00"
173,2023-04-20,752.00,757.60,752.00,757.60,-1.03,45.0,"33,952.00"
174,2023-04-19,765.50,765.50,765.50,765.50,-1.91,25.0,"19,137.50"
175,2023-04-17,765.10,780.40,765.10,780.40,4.04,90.0,"69,471.00"
176,2023-04-16,750.10,750.10,750.10,750.10,2.0,50.0,"37,505.00"
177,2023-04-11,735.50,735.50,735.40,735.40,-1.95,50.0,"36,772.70"
178,2023-04-04,750.00,750.00,750.00,750.00,0.0,75.0,"56,250.00"
179,2023-03-28,751.00,751.00,736.00,750.00,-2.06,96.0,"71,666.00"
180,2023-03-27,765.80,765.80,765.80,765.80,2.0,30.0,"22,974.00"
181,2023-03-26,736.10,750.80,736.10,750.80,-0.03,50.0,"37,172.50"
182,2023-03-12,751.00,751.00,751.00,751.00,-1.83,10.0,"7,510.00"
183,2023-03-09,746.30,765.00,746.30,765.00,0.46,150.0,"113,028.00"
184,2023-02-28,761.50,761.50,761.50,761.50,-1.99,10.0,"7,615.00"
185,2023-02-23,777.00,777.00,777.00,777.00,-0.09,25.0,"19,425.00"
186,2023-02-20,777.70,777.70,777.70,777.70,-1.98,25.0,"19,442.50"
187,2023-02-15,793.40,793.40,793.40,793.40,-1.99,25.0,"19,835.00"
188,2023-02-09,809.50,809.50,809.50,809.50,-2.0,20.0,"16,190.00"
189,2023-02-08,823.20,826.00,790.70,826.00,-1.67,65.0,"52,757.00"
190,2023-02-07,840.00,840.00,840.00,840.00,-1.29,10.0,"8,400.00"
191,2023-02-06,922.40,922.40,851.00,851.00,-9.58,80.0,"69,847.00"
192,2022-12-13,941.20,941.20,941.20,941.20,0.0,25.0,"23,060.00"
193,2022-11-27,941.20,941.20,941.20,941.20,-2.0,25.0,"23,530.00"
194,2022-09-27,960.40,960.40,960.40,960.40,-2.0,10.0,"9,604.00"
195,2022-01-23,980.00,980.00,980.00,980.00,-1.01,50.0,"49,000.00"
196,2022-01-12,990.00,990.00,990.00,990.00,0.51,176.0,"174,240.00"
197,2022-01-11,974.00,985.00,974.00,985.00,2.53,585.0,"573,211.50"
198,2022-01-10,930.00,960.70,930.00,960.70,4.03,350.0,"333,235.00"
199,2022-01-02,925.00,925.00,923.50,923.50,-1.45,75.0,"69,302.50"
200,2021-12-23,937.10,937.10,937.10,937.10,-0.73,25.0,"23,427.50"
201,2021-11-25,944.00,944.00,944.00,944.00,-0.11,25.0,"23,600.00"
202,2021-11-21,945.00,945.00,945.00,945.00,0.31,100.0,"94,500.00"
203,2021-11-18,942.10,942.10,942.10,942.10,-0.33,25.0,"23,552.50"
204,2021-11-17,945.20,945.20,945.20,945.20,0.16,50.0,"47,260.00"
205,2021-11-16,943.70,943.70,943.70,943.70,-0.3,25.0,"23,592.50"
206,2021-11-15,946.50,946.50,946.50,946.50,0.05,30.0,"28,395.00"
207,2021-11-02,945.00,946.10,945.00,946.00,0.32,75.0,"70,927.50"
208,2021-11-01,943.00,943.00,943.00,943.00,-0.74,25.0,"23,575.00"
209,2021-10-31,941.10,950.00,941.10,950.00,0.74,285.0,"270,357.50"
210,2021-10-26,943.00,943.00,943.00,943.00,0.32,15.0,"14,145.00"
211,2021-10-25,940.00,940.00,940.00,940.00,-1.05,25.0,"23,500.00"
212,2021-10-21,950.00,950.00,950.00,950.00,-0.42,50.0,"47,500.00"
213,2021-10-17,954.00,954.00,954.00,954.00,-0.1,25.0,"23,850.00"
214,2021-10-10,945.00,955.00,945.00,955.00,0.32,50.0,"47,500.00"
215,2021-10-05,952.00,952.00,952.00,952.00,-0.31,25.0,"23,800.00"
216,2021-10-03,960.00,960.00,955.00,955.00,-0.21,36.0,"34,430.00"
217,2021-09-30,957.00,957.00,957.00,957.00,0.0,50.0,"47,850.00"
218,2021-09-29,950.00,957.00,950.00,957.00,-0.31,65.0,"61,985.00"
219,2021-09-28,960.00,960.00,958.00,960.00,-0.1,125.0,"119,950.00"
220,2021-09-27,980.00,980.00,961.00,961.00,-3.9,50.0,"48,525.00"
221,2021-09-14,"1,000.00","1,000.00","1,000.00","1,000.00",0.0,10.0,"10,000.00"
