S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
24,2026-06-26,"1,090.00","1,090.00","1,090.00","1,090.00",0.0,34.00,"37,060.00"
25,2026-06-25,"1,090.00","1,090.00","1,090.00","1,090.00",0.83,25.00,"27,250.00"
26,2026-06-24,"1,090.00","1,090.00","1,081.00","1,081.00",-1.01,55.00,"59,725.00"
27,2026-06-22,"1,147.90","1,147.90","1,092.00","1,092.00",-2.91,"13,615.00","15,278,780.40"
28,2026-06-19,"1,092.00","1,092.00","1,092.00","1,124.70",0.0,35.00,"38,383.50"
29,2026-06-18,"1,092.00","1,092.00","1,092.00","1,124.70",-0.03,15.00,"16,543.50"
30,2026-06-17,"1,105.00","1,125.00","1,105.00","1,125.00",0.09,"9,555.00","10,558,475.00"
31,2026-06-16,"1,124.00","1,124.00","1,124.00","1,124.00",2.93,10.00,"11,240.00"
32,2026-06-15,"1,092.00","1,092.00","1,092.00","1,092.00",-0.09,100.00,"109,200.00"
33,2026-06-12,"1,093.10","1,093.10","1,093.00","1,093.00",-2.41,"13,545.00","14,805,085.00"
34,2026-06-11,"1,120.00","1,120.00","1,120.00","1,120.00",-2.95,25.00,"28,000.00"
35,2026-06-09,"1,154.00","1,154.00","1,154.00","1,154.00",0.35,100.00,"115,400.00"
36,2026-06-08,"1,154.00","1,154.00","1,140.00","1,150.00",1.77,"1,845.00","2,128,229.00"
37,2026-06-04,"1,130.00","1,130.00","1,130.00","1,130.00",0.0,125.00,"141,250.00"
38,2026-06-03,"1,128.00","1,130.00","1,128.00","1,130.00",1.8,195.00,"220,290.00"
39,2026-06-02,"1,102.00","1,140.00","1,102.00","1,110.00",0.73,445.00,"501,958.00"
40,2026-05-27,"1,102.00","1,102.00","1,102.00","1,102.00",-2.91,25.00,"27,550.00"
41,2026-05-26,"1,100.00","1,135.00","1,100.00","1,135.00",3.64,280.00,"316,385.50"
42,2026-05-25,"1,125.00","1,133.00","1,125.00","1,095.10",-0.45,335.00,"377,737.30"
43,2026-05-21,"1,120.00","1,120.00","1,100.00","1,100.00",-1.79,210.00,"233,600.00"
44,2026-05-20,"1,152.00","1,154.00","1,120.00","1,120.00",-2.61,"1,722.00","1,980,368.00"
45,2026-05-19,"1,140.00","1,154.00","1,140.00","1,150.00",2.22,"2,945.00","3,396,150.00"
46,2026-05-18,"1,128.00","1,134.00","1,100.00","1,125.00",-1.75,"1,474.00","1,656,825.00"
47,2026-05-15,"1,084.00","1,145.00","1,084.00","1,145.00",7.71,"2,600.00","2,874,634.00"
48,2026-05-14,"1,063.00","1,063.00","1,063.00","1,063.00",-0.1,25.00,"26,575.00"
49,2026-05-11,"1,064.10","1,064.10","1,064.10","1,064.10",0.39,25.00,"26,602.50"
50,2026-05-08,"1,060.00","1,060.00","1,060.00","1,060.00",0.86,25.00,"26,500.00"
51,2026-05-07,"1,051.00","1,051.00","1,051.00","1,051.00",0.56,50.00,"52,550.00"
52,2026-05-05,"1,045.10","1,045.10","1,045.10","1,045.10",-1.87,25.00,"26,127.50"
53,2026-04-30,"1,060.00","1,065.00","1,050.00","1,065.00",0.0,175.00,"185,189.00"
54,2026-04-29,"1,088.90","1,065.00","1,065.00","1,065.00",-2.19,134.00,"142,710.00"
55,2026-04-28,"1,058.90","1,088.90","1,088.90","1,088.90",2.83,21.00,"22,866.90"
56,2026-04-24,"1,050.10","1,058.90","1,049.10","1,058.90",0.84,55.00,"57,945.50"
57,2026-04-23,"1,050.10","1,050.10","1,050.10","1,050.10",-1.03,25.00,"26,252.50"
58,2026-04-21,"1,061.00","1,061.00","1,061.00","1,061.00",0.87,25.00,"26,525.00"
59,2026-04-20,"1,060.00","1,060.00","1,051.90","1,051.90",-0.86,50.00,"52,797.50"
60,2026-04-17,"1,060.00","1,061.00","1,050.30","1,061.00",1.14,125.00,"132,332.50"
61,2026-04-15,"1,049.00","1,049.00","1,049.00","1,049.00",-1.04,25.00,"26,225.00"
62,2026-04-10,"1,050.20","1,060.00","1,050.20","1,060.00",0.13,100.00,"105,300.00"
63,2026-04-08,"1,058.60","1,058.60","1,058.60","1,058.60",-1.98,70.00,"74,102.00"
64,2026-04-07,"1,060.00","1,080.00","1,050.00","1,080.00",1.79,575.00,"619,056.70"
65,2026-04-06,"1,061.00","1,061.00","1,061.00","1,061.00",0.95,50.00,"53,050.00"
66,2026-04-05,"1,053.00","1,053.00","1,051.00","1,051.00",0.0,80.00,"84,140.00"
67,2026-03-30,"1,051.00","1,051.00","1,051.00","1,051.00",-0.01,200.00,"210,200.00"
68,2026-03-29,"1,049.10","1,060.00","1,049.10","1,051.10",-1.81,80.00,"84,250.50"
69,2026-03-26,"1,070.00","1,071.00","1,049.60","1,070.50",1.95,140.00,"149,365.00"
70,2026-03-25,"1,050.00","1,050.00","1,050.00","1,050.00",0.0,25.00,"26,250.00"
71,2026-03-24,"1,050.00","1,050.00","1,050.00","1,050.00",-1.87,25.00,"26,250.00"
72,2026-03-23,"1,070.00","1,070.00","1,070.00","1,070.00",-0.72,25.00,"26,750.00"
