S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
65,2026-05-15,"1,004.00","1,030.00",985.00,997.00,-0.7,"15,358.00","15,382,192.00"
66,2026-05-14,"1,070.00","1,070.00",975.00,"1,004.00",-4.74,"24,421.00","24,551,774.20"
67,2026-05-13,"1,095.00","1,095.00","1,045.00","1,054.00",-4.87,"24,683.00","26,545,867.60"
68,2026-05-12,"1,198.00","1,198.00","1,105.00","1,108.00",-5.14,"22,120.00","24,949,871.40"
69,2026-05-11,"1,228.50","1,228.50","1,168.00","1,168.00",-0.17,"17,610.00","20,800,160.50"
70,2026-05-08,"1,118.00","1,199.90","1,118.00","1,170.00",0.86,"34,019.00","40,169,731.40"
71,2026-05-07,"1,175.00","1,175.00","1,130.10","1,160.00",-1.28,"20,584.00","23,714,134.70"
72,2026-05-06,"1,150.00","1,214.60","1,125.00","1,175.00",2.62,"31,627.00","36,918,138.30"
73,2026-05-05,"1,140.00","1,160.00","1,110.60","1,145.00",1.24,"44,625.00","50,862,101.60"
74,2026-05-04,"1,150.00","1,180.00","1,118.00","1,131.00",-1.65,"35,656.00","40,706,168.00"
75,2026-04-30,"1,131.00","1,175.00","1,080.10","1,150.00",1.68,"34,662.00","38,873,294.90"
76,2026-04-29,"1,145.00","1,202.20","1,100.00","1,131.00",-1.22,"51,593.00","59,629,831.00"
77,2026-04-28,"1,270.00","1,290.00","1,145.00","1,145.00",-10.27,"54,167.00","66,392,969.10"
78,2026-04-27,"1,321.10","1,354.00","1,275.00","1,276.00",-3.41,"43,856.00","57,379,996.60"
79,2026-04-24,"1,279.90","1,340.00","1,242.00","1,321.10",3.22,"46,369.00","60,479,679.30"
80,2026-04-23,"1,352.00","1,431.70","1,260.20","1,279.90",-5.33,"88,355.00","115,359,676.30"
81,2026-04-22,"1,428.00","1,430.00","1,265.00","1,352.00",-3.43,"71,250.00","93,203,007.00"
82,2026-04-21,"1,455.00","1,592.30","1,310.00","1,400.00",0.72,"62,780.00","91,310,426.50"
83,2026-04-20,"1,315.00","1,440.20","1,207.00","1,390.00",10.99,"140,360.00","185,875,315.80"
84,2026-04-17,"1,116.10","1,252.40","1,116.10","1,252.40",9.99,"12,230.00","15,312,116.00"
85,2026-04-16,"1,055.00","1,138.60","1,055.00","1,138.60",10.0,"3,660.00","4,165,214.00"
86,2026-04-15,959.8,"1,035.10",959.8,"1,035.10",10.0,"2,500.00","2,585,900.00"
87,2026-04-13,872.6,941.0,872.6,941.0,9.99,"1,960.00","1,841,999.00"
88,2026-04-10,793.3,855.5,793.3,855.5,9.99,"1,290.00","1,102,068.00"
89,2026-04-09,721.2,777.8,721.2,777.8,10.0,"1,200.00","931,406.00"
90,2026-04-08,655.7,707.1,655.7,707.1,9.99,830.0,"585,632.00"
91,2026-04-07,596.1,642.9,596.1,642.9,9.99,510.0,"326,730.00"
92,2026-04-06,542.0,584.5,542.0,584.5,9.99,430.0,"250,291.00"
93,2026-04-05,492.7,531.4,492.7,531.4,10.0,440.0,"232,864.00"
94,2026-04-02,445.0,483.1,445.0,483.1,10.0,270.0,"129,055.00"
95,2026-04-01,400.5,439.2,400.5,439.2,9.99,150.0,"64,371.00"
96,2026-03-31,370.0,399.3,370.0,399.3,10.0,170.0,"66,864.00"
97,2026-03-30,335.5,363.0,335.5,363.0,10.0,150.0,"53,481.00"
98,2026-03-29,300.0,330.0,300.0,330.0,10.0,190.0,"61,210.00"
