S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
41,2026-07-06,610.0,616.0,600.0,603.1,-1.13,"55,530.00","33,634,948.90"
42,2026-07-03,615.0,621.0,610.0,610.0,-1.26,"43,111.00","26,519,826.20"
43,2026-07-02,612.1,636.0,610.1,617.8,-0.99,"19,463.00","11,973,363.60"
44,2026-07-01,610.0,632.0,610.0,624.0,1.94,"72,848.00","45,576,698.10"
45,2026-06-30,618.0,625.0,612.1,612.1,-2.06,"47,290.00","29,102,752.50"
46,2026-06-29,658.0,658.0,614.0,625.0,-0.32,"56,202.00","34,914,572.90"
47,2026-06-26,612.0,627.0,609.1,627.0,2.45,"54,287.00","33,476,438.10"
48,2026-06-25,606.1,635.5,606.1,612.0,-0.81,"76,091.00","46,874,893.70"
49,2026-06-24,631.0,632.0,607.0,617.0,-2.28,"105,967.00","65,224,064.70"
50,2026-06-23,640.0,645.0,629.6,631.4,-2.71,"69,366.00","44,044,856.70"
51,2026-06-22,630.0,658.0,630.0,649.0,-0.96,"85,505.00","55,322,071.30"
52,2026-06-19,609.0,661.2,609.0,655.3,2.25,"133,448.00","87,133,670.80"
53,2026-06-18,639.0,645.0,631.4,640.9,0.3,"45,198.00","28,825,879.20"
54,2026-06-17,640.0,645.0,632.0,639.0,0.49,"52,703.00","33,463,674.50"
55,2026-06-16,666.6,666.6,628.8,635.9,0.16,"50,127.00","31,827,660.70"
56,2026-06-15,630.0,649.9,630.0,634.9,-0.95,"63,114.00","40,244,275.90"
57,2026-06-12,639.0,653.8,635.0,641.0,-0.62,"60,673.00","39,109,064.30"
58,2026-06-11,635.0,654.0,635.0,645.0,-0.72,"61,599.00","39,801,980.30"
59,2026-06-10,660.4,660.4,626.0,649.7,3.29,"112,204.00","72,833,256.10"
60,2026-06-09,640.1,664.0,627.8,629.0,-2.02,"113,334.00","71,881,919.80"
61,2026-06-08,655.0,665.1,641.0,642.0,-1.98,"79,755.00","51,432,394.30"
62,2026-06-05,655.09,661.0,653.0,655.0,-0.76,"107,890.00","70,659,717.00"
63,2026-06-04,665.0,668.9,655.0,660.0,-1.46,"71,943.00","47,601,336.70"
64,2026-06-03,650.0,675.0,650.0,669.8,0.12,"72,638.00","48,417,207.30"
65,2026-06-02,654.0,679.9,651.0,669.0,1.36,"134,779.00","90,108,820.00"
66,2026-06-01,670.0,693.0,655.0,660.0,-2.37,"126,440.00","84,370,846.70"
67,2026-05-27,690.0,699.0,675.0,676.0,-2.42,"203,385.00","138,655,132.90"
68,2026-05-26,699.0,708.0,690.3,692.8,-1.1,"115,317.00","80,143,079.10"
69,2026-05-25,685.0,711.0,685.0,700.5,1.82,"175,599.00","123,165,871.00"
70,2026-05-22,700.0,700.0,675.1,688.0,0.44,"144,158.00","98,896,526.40"
71,2026-05-21,695.0,698.0,680.1,685.0,-0.87,"76,299.00","52,415,746.10"
72,2026-05-20,636.5,699.0,636.5,691.0,3.13,"106,083.00","72,808,000.80"
73,2026-05-19,675.0,688.0,670.0,670.0,-2.19,"85,219.00","57,676,287.00"
74,2026-05-18,660.0,693.0,660.0,685.0,-0.97,"84,454.00","57,610,901.70"
75,2026-05-15,692.0,706.1,685.0,691.7,-0.04,"117,601.00","82,099,740.00"
76,2026-05-14,700.0,709.0,686.0,692.0,-1.14,"71,795.00","49,789,863.90"
77,2026-05-13,681.0,700.0,680.0,700.0,1.02,"121,357.00","83,546,596.00"
78,2026-05-12,721.0,728.0,689.0,692.9,-3.9,"189,636.00","133,775,081.00"
79,2026-05-11,719.0,739.9,715.0,721.0,0.28,"192,377.00","139,744,465.40"
80,2026-05-08,707.0,720.0,705.0,719.0,1.28,"168,353.00","120,311,403.80"
81,2026-05-07,744.0,744.0,695.2,709.9,-0.15,"121,069.00","85,991,833.80"
82,2026-05-06,718.5,736.0,705.0,711.0,-1.04,"305,806.00","221,153,609.30"
83,2026-05-05,668.0,726.0,660.0,718.5,7.56,"336,179.00","235,716,552.30"
84,2026-05-04,710.0,720.0,661.1,668.0,-5.92,"129,243.00","88,453,884.60"
85,2026-04-30,741.0,741.0,691.0,710.0,-4.18,"194,162.00","138,548,060.60"
86,2026-04-29,760.0,798.0,722.0,741.0,-2.5,"241,567.00","177,973,510.50"
87,2026-04-28,799.0,807.9,754.0,760.0,-4.88,"363,152.00","281,222,830.30"
88,2026-04-27,815.0,825.0,796.0,799.0,-1.95,"295,122.00","239,789,151.40"
89,2026-04-24,795.0,820.9,777.0,814.9,2.5,"294,511.00","237,800,948.20"
90,2026-04-23,795.0,825.0,776.0,795.0,0.0,"324,344.00","260,752,022.80"
91,2026-04-22,800.0,816.7,762.6,795.0,-0.63,"405,236.00","316,949,568.20"
92,2026-04-21,849.0,860.0,792.1,800.0,-5.77,"448,273.00","370,735,921.80"
93,2026-04-20,850.0,875.5,825.1,849.0,0.24,"350,008.00","298,173,479.10"
