S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
74,2026-06-08,745.00,775.00,745.00,758.00,-1.94,"17,834.00","13,601,418.70"
75,2026-06-05,748.20,790.00,748.20,773.00,-1.78,"13,831.00","10,674,706.50"
76,2026-06-04,776.10,795.00,776.10,787.00,0.51,"13,445.00","10,582,055.30"
77,2026-06-03,792.00,815.00,778.00,783.00,-1.71,"17,641.00","13,959,296.10"
78,2026-06-02,795.00,800.00,787.00,796.60,-0.05,"18,633.00","14,794,641.60"
79,2026-06-01,825.00,829.00,790.70,797.00,-3.98,"26,402.00","21,270,788.70"
80,2026-05-27,791.10,842.90,791.10,830.00,-0.24,"22,973.00","19,124,439.80"
81,2026-05-26,848.00,853.00,826.40,832.00,-1.91,"15,181.00","12,648,689.10"
82,2026-05-25,815.00,860.00,810.00,848.20,4.07,"41,090.00","34,726,547.60"
83,2026-05-22,765.00,822.00,765.00,815.00,2.0,"27,362.00","22,039,483.80"
84,2026-05-21,824.00,824.00,790.20,799.00,-1.96,"15,845.00","12,742,556.30"
85,2026-05-20,750.40,815.00,750.40,815.00,6.12,"22,701.00","17,994,617.50"
86,2026-05-19,780.00,790.00,760.10,768.00,-2.18,"23,474.00","17,995,523.60"
87,2026-05-18,799.00,820.00,785.00,785.10,-1.74,"14,531.00","11,525,492.70"
88,2026-05-15,806.00,824.00,793.00,799.00,0.25,"18,488.00","14,869,196.20"
89,2026-05-14,815.00,828.90,792.00,797.00,-2.33,"20,520.00","16,542,168.80"
90,2026-05-13,830.00,848.90,815.00,816.00,-2.74,"23,200.00","19,027,084.60"
91,2026-05-12,867.00,896.00,833.10,839.00,-3.26,"28,867.00","24,673,471.50"
92,2026-05-11,860.00,895.00,860.00,867.30,1.32,"29,500.00","26,011,924.60"
93,2026-05-08,830.00,888.00,825.10,856.00,2.88,"27,199.00","23,620,884.00"
94,2026-05-07,865.00,889.00,830.40,832.00,-3.82,"20,929.00","17,539,363.80"
95,2026-05-06,875.00,898.00,855.00,865.00,-3.89,"24,250.00","21,107,580.00"
96,2026-05-05,859.80,909.40,859.80,900.00,-0.55,"43,463.00","38,644,330.50"
97,2026-05-04,974.00,"1,003.20",902.00,905.00,-7.08,"37,868.00","35,053,018.00"
98,2026-04-30,876.00,"1,028.00",854.00,974.00,7.91,"62,190.00","57,453,261.00"
99,2026-04-29,"1,002.00","1,002.00",891.00,902.60,-9.92,"126,545.00","116,346,783.00"
100,2026-04-28,"1,111.00","1,216.80","1,000.10","1,002.00",-5.3,"128,510.00","143,329,950.60"
101,2026-04-27,966.1,"1,058.10",966.1,"1,058.10",15.0,"4,380.00","4,630,728.00"
102,2026-04-24,840.1,920.1,840.1,920.1,15.0,"1,800.00","1,652,921.00"
103,2026-04-23,730.5,800.1,730.5,800.1,14.99,"1,640.00","1,309,327.00"
104,2026-04-22,623.2,695.8,623.2,695.8,14.99,780.0,"540,960.00"
105,2026-04-21,528.7,605.1,528.7,605.1,14.99,580.0,"347,240.00"
106,2026-04-20,471.3,526.2,471.3,526.2,14.99,380.0,"198,622.00"
107,2026-04-17,424.3,457.6,424.3,457.6,10.0,220.0,"97,854.00"
108,2026-04-16,372.5,416.0,372.5,416.0,9.99,200.0,"81,729.00"
109,2026-04-15,340.6,378.2,340.6,378.2,9.97,280.0,"104,683.00"
110,2026-04-13,312.1,343.9,312.1,343.9,9.98,230.0,"77,502.00"
111,2026-04-10,284.3,312.7,284.3,312.7,9.99,140.0,"42,647.00"
