S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
18,2026-07-27,"3,320.00","3,419.60","3,200.10","3,240.00",-7.27,"102,801.00","338,666,581.30"
19,2026-07-24,"3,471.00","3,599.00","3,420.00","3,494.00",-0.63,"43,204.00","151,197,048.10"
20,2026-07-23,"3,510.00","3,791.00","3,484.90","3,516.00",-4.48,"80,405.00","283,319,144.70"
21,2026-07-22,"3,450.00","3,681.00","3,450.00","3,681.00",3.84,"75,158.00","263,235,757.10"
22,2026-07-21,"3,460.00","3,650.00","3,460.00","3,545.00",1.34,"77,289.00","273,431,989.60"
23,2026-07-20,"3,150.00","3,498.00","3,150.00","3,498.00",9.31,"73,255.00","244,657,766.00"
24,2026-07-17,"2,940.00","3,200.00","2,940.00","3,200.00",7.74,"49,947.00","156,008,817.40"
25,2026-07-16,"2,970.00","3,035.00","2,960.00","2,970.00",-1.0,"29,513.00","88,417,221.60"
26,2026-07-15,"2,981.00","3,070.00","2,981.00","3,000.00",-0.83,"27,505.00","82,706,234.50"
27,2026-07-14,"2,980.00","3,037.00","2,967.00","3,025.00",-0.13,"41,025.00","122,554,770.00"
28,2026-07-13,"3,000.00","3,048.00","2,975.00","3,029.00",-0.19,"23,433.00","70,136,937.10"
29,2026-07-10,"2,940.00","3,049.00","2,940.00","3,034.90",1.2,"41,428.00","124,240,352.50"
30,2026-07-09,"3,000.00","3,090.00","2,949.00","2,999.00",-1.35,"53,793.00","161,375,132.40"
31,2026-07-08,"3,020.00","3,109.00","3,020.00","3,040.00",-1.84,"16,075.00","49,191,246.70"
32,2026-07-07,"3,001.00","3,097.00","3,001.00","3,097.00",0.88,"36,795.00","111,970,637.50"
33,2026-07-06,"3,360.00","3,360.00","3,070.00","3,070.00",-4.06,"18,466.00","57,610,005.30"
34,2026-07-03,"3,437.00","3,437.00","3,150.00","3,200.00",-2.26,"21,379.00","67,887,158.40"
35,2026-07-02,"3,230.00","3,274.00","3,151.00","3,274.00",-3.71,"79,286.00","252,920,144.40"
36,2026-07-01,"3,195.00","3,499.00","3,101.00","3,400.00",6.62,"54,822.00","175,105,041.50"
37,2026-06-30,"3,110.00","3,190.00","3,110.00","3,189.00",-1.79,"22,936.00","72,313,568.80"
38,2026-06-29,"3,120.00","3,247.00","3,120.00","3,247.00",-0.03,"25,644.00","81,363,252.90"
39,2026-06-26,"3,160.00","3,250.00","3,160.00","3,248.00",1.5,"31,125.00","100,052,899.60"
