S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
45,2026-06-19,"1,368.00","1,465.00","1,368.00","1,444.00",0.28,"40,340.00","57,409,058.10"
46,2026-06-18,"1,375.60","1,470.00","1,375.60","1,440.00",-0.55,"33,697.00","48,329,900.50"
47,2026-06-17,"1,387.10","1,500.00","1,387.10","1,448.00",-0.83,"37,448.00","54,619,327.10"
48,2026-06-16,"1,389.90","1,510.00","1,389.90","1,460.10",-0.2,"68,568.00","101,814,554.70"
49,2026-06-15,"1,475.00","1,500.00","1,390.00","1,463.00",4.13,"142,843.00","209,045,886.60"
50,2026-06-12,"1,328.10","1,433.00","1,328.10","1,405.00",0.5,"36,743.00","51,721,095.60"
51,2026-06-11,"1,400.00","1,428.00","1,392.10","1,398.00",-0.5,"18,258.00","25,695,225.30"
52,2026-06-10,"1,387.00","1,418.00","1,380.10","1,405.00",1.3,"35,428.00","49,700,867.60"
53,2026-06-09,"1,403.00","1,403.00","1,360.20","1,387.00",0.14,"38,613.00","52,951,795.60"
54,2026-06-08,"1,351.00","1,429.00","1,351.00","1,385.00",-1.42,"44,644.00","62,107,326.90"
55,2026-06-05,"1,352.80","1,434.70","1,352.80","1,405.00",-1.33,"38,626.00","54,449,469.90"
56,2026-06-04,"1,430.00","1,454.90","1,400.00","1,424.00",-1.11,"29,822.00","42,586,195.60"
57,2026-06-03,"1,440.10","1,468.00","1,430.00","1,440.00",-0.01,"40,088.00","57,823,610.10"
58,2026-06-02,"1,454.00","1,469.90","1,415.00","1,440.10",-0.96,"56,668.00","81,821,276.10"
59,2026-06-01,"1,480.00","1,499.70","1,451.00","1,454.00",-2.42,"58,496.00","85,746,241.10"
60,2026-05-27,"1,460.00","1,510.00","1,460.00","1,490.00",-0.33,"50,124.00","74,862,399.30"
61,2026-05-26,"1,530.00","1,539.00","1,491.30","1,495.00",-1.64,"35,370.00","53,218,753.30"
62,2026-05-25,"1,459.00","1,535.00","1,459.00","1,520.00",0.8,"65,193.00","99,272,424.30"
