S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
176,2025-11-18,8.85,8.86,8.57,8.57,-3.49,"15,700.00","137,331.00"
177,2025-11-17,8.85,8.88,8.85,8.88,0.23,700.00,"6,205.00"
178,2025-11-16,8.85,8.86,8.85,8.86,0.11,300.00,"2,657.00"
179,2025-11-13,8.86,8.86,8.85,8.85,-0.11,700.00,"6,196.00"
180,2025-11-12,8.86,8.86,8.86,8.86,0.11,800.00,"7,088.00"
181,2025-11-11,8.85,8.85,8.85,8.85,-0.11,200.00,"1,770.00"
182,2025-11-10,8.84,8.87,8.84,8.86,-1.56,900.00,"7,969.00"
183,2025-11-09,8.87,9.0,8.69,9.0,-0.44,700.00,"6,168.00"
184,2025-11-06,8.87,9.04,8.87,9.04,1.92,800.00,"7,180.00"
185,2025-11-05,8.82,8.87,8.82,8.87,-1.11,400.00,"3,538.00"
186,2025-11-04,8.97,8.97,8.97,8.97,-1.97,100.00,897.00
187,2025-11-03,8.76,9.15,8.76,9.15,2.46,"3,800.00","34,225.00"
188,2025-11-02,8.92,8.93,8.92,8.93,-1.87,700.00,"6,245.00"
189,2025-10-30,8.76,9.1,8.76,9.1,1.9,"2,097.00","18,937.70"
190,2025-10-29,8.7,8.93,8.7,8.93,1.94,803.00,"7,099.79"
191,2025-10-28,8.88,8.88,8.75,8.76,0.57,"1,500.00","13,257.00"
192,2025-10-26,8.88,8.88,8.71,8.71,-3.86,200.00,"1,759.00"
193,2025-10-19,9.06,9.06,9.06,9.06,1.68,500.00,"4,530.00"
194,2025-10-16,8.91,8.91,8.91,8.91,0.0,200.00,"1,782.00"
195,2025-10-15,8.92,8.92,8.91,8.91,-0.22,"5,550.00","49,501.50"
196,2025-10-14,8.91,8.93,8.91,8.93,0.22,700.00,"6,247.00"
197,2025-10-13,8.92,8.92,8.74,8.91,-1.0,380.00,"3,373.20"
198,2025-10-12,8.91,9.01,8.91,9.0,0.67,"1,500.00","13,463.00"
199,2025-10-09,8.91,9.11,8.91,8.94,0.0,"1,400.00","12,610.00"
200,2025-10-08,9.09,9.09,8.93,8.94,0.22,"1,600.00","14,453.00"
201,2025-10-07,9.07,9.07,8.9,8.92,0.22,"1,750.00","15,775.50"
202,2025-09-28,8.79,8.9,8.79,8.9,-0.56,400.00,"3,529.00"
203,2025-09-25,8.95,9.0,8.95,8.95,0.0,"2,010.00","18,054.50"
204,2025-09-24,8.92,8.95,8.92,8.95,-0.56,"1,360.00","12,154.00"
205,2025-09-23,8.82,9.18,8.75,9.0,0.0,"2,000.00","17,977.00"
206,2025-09-21,9.1,9.1,9.0,9.0,0.0,"1,400.00","12,660.00"
207,2025-09-08,8.83,9.0,8.83,9.0,0.56,900.00,"8,047.00"
208,2025-09-07,8.8,9.02,8.8,8.95,1.13,"2,600.00","23,356.00"
209,2025-09-04,8.66,8.99,8.66,8.85,0.23,"5,160.00","45,653.50"
210,2025-09-03,8.77,8.94,8.77,8.83,-1.23,"1,800.00","15,908.00"
211,2025-09-02,9.3,9.39,8.94,8.94,-4.79,"2,040.00","18,801.00"
212,2025-09-01,9.21,9.39,9.03,9.39,0.0,"3,710.00","34,176.30"
213,2025-08-28,9.3,9.39,9.3,9.39,0.0,"1,690.00","15,815.10"
214,2025-08-27,9.3,9.39,9.3,9.39,1.95,"1,000.00","9,381.00"
215,2025-08-26,9.37,9.37,9.2,9.21,-3.66,470.00,"4,342.00"
216,2025-08-25,9.56,9.56,9.56,9.56,-1.95,100.00,956.00
217,2025-08-24,9.66,9.8,9.66,9.75,0.41,"22,100.00","215,614.00"
218,2025-08-21,9.7,9.71,9.7,9.71,-0.1,"1,000.00","9,701.00"
219,2025-08-20,9.65,9.72,9.65,9.72,-0.92,"2,100.00","20,378.00"
220,2025-08-19,9.81,10.0,9.81,9.81,0.0,"1,770.00","17,425.00"
221,2025-08-18,10.0,10.12,9.81,9.81,-1.9,"54,360.00","549,609.00"
222,2025-08-17,10.08,10.08,10.0,10.0,0.5,"12,800.00","128,802.00"
223,2025-08-14,9.7,10.0,9.52,9.95,4.63,"8,450.00","82,238.00"
224,2025-08-13,9.55,9.58,9.38,9.51,-0.42,"1,400.00","13,237.00"
225,2025-08-12,9.48,9.57,9.48,9.55,0.84,"1,550.00","14,767.50"
226,2025-08-11,9.38,9.54,9.38,9.47,-0.73,700.00,"6,609.00"
227,2025-08-07,9.43,9.57,9.43,9.54,-0.31,"1,000.00","9,512.00"
228,2025-08-06,9.54,9.75,9.54,9.57,-0.73,800.00,"7,699.00"
229,2025-08-05,9.44,9.64,9.44,9.64,0.1,"1,000.00","9,547.00"
230,2025-08-04,9.61,9.8,9.61,9.63,-1.73,"1,400.00","13,493.00"
231,2025-08-03,9.82,10.01,9.8,9.8,-2.2,"19,700.00","196,664.00"
232,2025-07-31,10.2,10.28,9.9,10.02,-2.53,"15,500.00","155,557.00"
233,2025-07-30,10.08,10.28,10.08,10.28,0.0,"1,002,900.00","10,301,315.00"
234,2025-07-29,10.11,10.51,10.11,10.28,-0.29,"235,518.00","2,411,385.58"
235,2025-07-28,10.17,10.37,9.97,10.31,1.38,"302,900.00","3,125,925.00"
236,2025-07-27,9.93,10.22,9.83,10.17,0.39,"357,350.00","3,635,359.50"
237,2025-07-24,10.14,10.19,10.0,10.13,1.3,"441,350.00","4,480,761.20"
238,2025-07-23,10.03,10.15,10.0,10.0,-0.2,"302,950.00","3,037,003.00"
239,2025-07-22,9.81,10.03,9.81,10.02,0.2,"110,450.00","1,106,996.50"
240,2025-07-21,10.0,10.0,9.81,10.0,-0.89,"2,200.00","21,865.00"
241,2025-07-20,10.05,10.3,9.9,10.09,1.61,"359,798.00","3,701,260.40"
242,2025-07-17,9.81,10.18,9.81,9.93,-0.7,"224,010.00","2,274,334.00"
243,2025-07-16,9.9,10.18,9.85,10.0,0.2,"1,122,190.00","11,225,900.90"
244,2025-07-15,9.99,10.0,9.8,9.98,0.1,"64,088.00","633,119.60"
245,2025-07-14,9.84,10.0,9.65,9.97,3.32,"806,280.00","8,059,370.21"
246,2025-07-13,9.3,9.65,9.3,9.65,1.79,"12,450.00","119,492.40"
247,2025-07-10,9.45,9.5,9.45,9.48,-1.66,"8,148.00","77,296.54"
248,2025-07-09,9.52,9.64,9.52,9.64,1.26,600.00,"5,724.00"
249,2025-07-08,9.2,9.52,9.2,9.52,1.49,500.00,"4,668.00"
250,2025-07-07,9.57,9.57,9.38,9.38,-0.11,"16,400.00","156,853.00"
251,2025-07-06,9.43,9.49,9.25,9.39,1.51,"6,458.00","60,489.98"
252,2025-07-03,9.34,9.69,8.97,9.25,0.98,"9,812.00","92,784.88"
253,2025-07-02,9.0,9.31,9.0,9.16,0.33,"3,220.00","29,522.00"
254,2025-07-01,9.02,9.14,9.02,9.13,1.78,"2,100.00","19,100.00"
255,2025-06-30,8.85,9.38,8.85,8.97,-0.11,"3,300.00","30,454.00"
256,2025-06-29,8.95,8.98,8.95,8.98,-1.21,700.00,"6,274.00"
257,2025-06-26,9.1,9.1,9.09,9.09,-1.94,"8,300.00","75,448.00"
258,2025-06-25,8.87,9.3,8.87,9.27,2.66,"3,100.00","28,109.00"
259,2025-06-24,8.67,9.03,8.67,9.03,2.15,"2,730.00","24,512.00"
260,2025-06-23,9.0,9.0,8.82,8.84,-1.78,"1,000.00","8,966.00"
261,2025-06-22,9.01,9.01,9.0,9.0,-1.85,500.00,"4,501.00"
