S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
36,2026-07-10,9.5,9.5,8.47,8.47,-7.63,"120,850.00","1,028,359.50"
37,2026-07-09,9.17,9.3,8.9,9.17,2.92,"2,350.00","21,155.71"
38,2026-07-08,9.34,9.34,8.91,8.91,-1.76,"9,100.00","82,790.00"
39,2026-07-07,8.61,9.36,8.61,9.07,5.47,"12,750.00","115,574.00"
40,2026-07-06,9.5,9.5,8.43,8.6,-7.53,"3,700.00","32,082.00"
41,2026-07-03,9.12,9.3,8.91,9.3,3.22,"10,180.00","92,184.50"
42,2026-07-02,9.22,9.24,8.97,9.01,-0.77,"1,000.00","9,129.00"
43,2026-07-01,9.05,9.3,9.04,9.08,-2.47,"2,900.00","26,353.00"
44,2026-06-30,8.89,9.31,8.89,9.31,0.11,"1,200.00","10,828.00"
45,2026-06-29,9.03,9.51,8.77,9.3,0.0,"7,807.00","70,602.61"
46,2026-06-26,9.5,9.5,8.79,9.3,-0.11,"13,100.00","115,768.00"
47,2026-06-25,9.25,9.51,9.1,9.31,0.65,"1,200.00","11,096.00"
48,2026-06-24,9.5,9.5,9.05,9.25,-0.43,"1,223.00","11,281.05"
49,2026-06-23,9.0,9.37,8.76,9.29,3.8,"16,403.00","149,317.27"
50,2026-06-22,9.39,9.42,8.85,8.95,-1.86,"1,200.00","11,034.00"
51,2026-06-19,9.3,9.46,9.1,9.12,-2.25,"7,070.00","64,967.40"
52,2026-06-18,9.35,9.5,9.07,9.33,-0.21,"9,160.00","83,803.20"
53,2026-06-17,9.25,9.4,9.04,9.35,-0.53,"4,420.00","41,101.70"
54,2026-06-16,9.8,9.8,8.99,9.4,0.53,"4,610.00","42,368.20"
55,2026-06-15,9.2,9.39,8.93,9.35,-0.53,"4,700.00","43,066.00"
56,2026-06-12,9.56,9.56,9.03,9.4,3.18,"3,050.00","28,374.50"
57,2026-06-11,9.08,9.39,9.08,9.11,-2.67,"11,180.00","103,614.40"
58,2026-06-10,9.28,9.52,8.99,9.36,0.86,"13,400.00","124,305.50"
59,2026-06-09,9.38,9.38,9.0,9.28,-1.49,"19,195.00","174,507.00"
60,2026-06-08,9.2,9.42,8.91,9.42,2.39,"52,350.00","469,879.00"
61,2026-06-05,9.2,9.2,9.0,9.2,0.22,"18,350.00","167,188.90"
