S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
31,2026-07-03,9.2,9.3,9.2,9.22,-1.39,"1,150.00","10,645.00"
32,2026-07-02,9.3,9.5,9.25,9.35,-1.58,"1,000.00","9,345.00"
33,2026-07-01,9.25,9.5,9.25,9.5,3.15,"2,200.00","20,546.00"
34,2026-06-30,9.1,9.21,9.1,9.21,-0.65,300.00,"2,752.00"
35,2026-06-29,9.0,9.27,9.0,9.27,0.22,"1,600.00","14,800.00"
36,2026-06-26,9.23,9.25,9.23,9.25,0.22,500.00,"4,623.00"
37,2026-06-25,9.18,9.42,9.17,9.23,-2.02,"2,000.00","18,541.00"
38,2026-06-24,9.42,9.42,9.15,9.42,0.0,"1,600.00","14,860.00"
39,2026-06-23,9.3,9.42,9.12,9.42,0.0,"3,700.00","34,205.00"
40,2026-06-22,9.3,9.51,9.3,9.42,-0.95,"2,180.00","20,604.00"
41,2026-06-19,9.4,9.51,9.4,9.51,1.93,"1,100.00","10,370.00"
42,2026-06-18,9.2,9.4,9.2,9.33,0.32,"1,700.00","15,767.00"
43,2026-06-17,9.37,9.47,9.2,9.3,-1.06,"2,350.00","21,846.00"
44,2026-06-16,9.37,9.4,9.37,9.4,-0.11,"12,800.00","120,094.00"
45,2026-06-15,9.37,9.41,9.37,9.41,-0.11,"1,600.00","15,012.00"
46,2026-06-12,9.85,9.86,9.35,9.42,-1.67,"10,450.00","101,182.50"
47,2026-06-11,9.32,9.58,9.31,9.58,2.46,"20,150.00","192,500.50"
48,2026-06-10,9.3,9.59,9.3,9.35,0.65,"1,559.00","14,740.91"
49,2026-06-09,9.28,9.29,9.28,9.29,-1.17,830.00,"7,706.40"
50,2026-06-08,9.12,9.67,9.12,9.4,0.0,"3,300.00","30,925.00"
51,2026-06-05,9.22,9.4,9.22,9.4,-0.53,"1,200.00","11,234.00"
52,2026-06-04,9.5,9.69,9.26,9.45,-0.53,"6,900.00","65,216.00"
53,2026-06-03,9.24,9.8,9.24,9.5,1.06,"9,100.00","88,004.00"
54,2026-06-02,9.2,9.75,9.2,9.4,0.0,"1,710.00","16,015.50"
55,2026-06-01,9.35,9.63,9.35,9.4,0.53,"20,000.00","189,202.00"
56,2026-05-27,9.3,9.8,9.21,9.35,0.0,"13,000.00","123,790.00"
57,2026-05-26,9.41,9.5,9.24,9.35,-0.64,"7,399.00","68,964.69"
58,2026-05-25,9.31,9.58,9.25,9.41,1.07,"5,000.00","47,211.50"
59,2026-05-22,9.5,9.5,9.21,9.31,-2.51,800.00,"7,456.00"
60,2026-05-21,9.6,9.69,9.4,9.55,-0.52,"2,150.00","20,632.50"
61,2026-05-20,9.27,9.6,9.27,9.6,2.02,"1,800.00","16,905.00"
62,2026-05-19,9.15,9.41,9.15,9.41,0.0,"1,500.00","13,981.00"
63,2026-05-18,9.35,9.42,9.35,9.41,-2.28,"6,660.00","62,671.60"
64,2026-05-15,9.4,9.69,9.35,9.63,-0.31,"2,500.00","23,978.00"
65,2026-05-14,9.5,9.7,9.5,9.66,1.68,"13,600.00","130,492.00"
66,2026-05-13,9.46,9.5,9.46,9.5,0.11,"1,600.00","15,171.00"
67,2026-05-12,9.22,9.49,9.22,9.49,0.96,"1,800.00","16,766.00"
